group_id,group_title,subgroup_id,subgroup_name,transaction_id,transaction_date,description,amount,match_status
EXP-008,Dining Out,9bf7ec1c,MCDONALDS DT 0025 OAKLEIGH SOUTVIC,dae344e5-4dd8-41fe-b87f-937deaba45d7,2025-08-11T08:59:14Z,MCDONALDS DT 0025 OAKLEIGH SOUTVICAU Card xx3856,-0.09,matched
EXP-051,Alcohol and Tobacco,07def0e3,BWS 3744 BENTLEIGH EST VIC,eecd86a2-73c7-4241-bf9c-af680650b3bd,2025-08-07T20:46:04Z,BWS 3744 BENTLEIGH EST VI AUS  Card xx3856,-13.84,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,baddf153-68f1-4c4e-af9d-454b1aa5359e,2025-08-09T12:33:04Z,MCDONALDS AIRSIDE MASC Card xx2328,-17.01,matched
EXP-008,Dining Out,fb014331,UBER EATS SYDNEY,ec3f13d6-09c9-4794-a7fa-bd762fda0be8,2025-08-08T23:51:58Z,UBER* EATS SYDNEY AU  Card xx2328,-18.08,matched
INC-009,Salary,92010d4e,45678945678901 Transaction 14000 - PAY SALARY COLES SUPERMARKET,3eb27f2a-2d1b-43ab-be7b-43ee470f0245,2025-08-07T13:51:57Z,PAY/SALARY FROM COLES SUPERMARKE COL 00753953,1900.00,matched
EXP-007,Department Stores,c3cfc27b,KMART 1226 CLAYTON,e0b36405-ef8b-48aa-aa00-b9fc0da80be1,2025-08-05T23:24:58Z,KMART 1226 CLAYTON AU AUS  Card xx3856,-31.17,matched
EXP-008,Dining Out,c1297e0f,THE LAST PIECE MULGRAVE VIC,62799b5b-56e8-4502-9efd-f5bc3b169635,2025-08-07T19:43:49Z,The Last Piece Mulgrave VI AUS  Card xx3856,-9.95,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,e371a4e6-3b98-49c2-8d94-81e0d3e1a6f5,2025-08-06T11:41:45Z,MCDONALDS AIRSIDE MASC Card xx2328,-44.18,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,9791016b-ff73-4c1a-94c5-54627fd3599a,2025-08-07T00:34:08Z,MCDONALDS AIRSIDE MASC Card xx3856,-1.45,matched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,7373e890-2259-403b-9e7c-e5b36d18b310,2025-08-03T21:56:22Z,WOOLWORTHS 3298 Chatswood AUS Card xx3856,-112.68,matched
EXP-055,Clothing and Footwear,cb146917,YD 201 MANLY,17a45a0f-f886-4bc4-8d0b-dd35b40bc5b3,2025-08-04T19:23:55Z,YD PTY LTD 201 Manly Card xx2328,-184.80,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,974894fa-9dc7-4b4b-84e8-27e6d067c664,2025-08-05T06:29:57Z,MCDONALDS AIRSIDE MASC Card xx2328,-24.01,matched
EXP-008,Dining Out,0c241a33,NORTH AND EIGHT ESSENDON,d17e7154-89cb-4e67-840c-e93ad63756ac,2025-08-05T01:22:58Z,North and Eight Essendon AU  Card xx3856,-2.11,matched
EXP-007,Department Stores,faf2f49d,KMART 1147 MANLY,6199cde4-30c3-4417-8169-351563dd55c3,2025-08-03T16:54:38Z,KMART 1147 Manly AU AUS  Card xx2328,-270.25,matched
EXP-031,Retail,a3147c50,IKEA RHODES RHOD,f0036b7c-b30c-4bf7-aad1-e4bc6c08f50b,2025-08-04T21:20:07Z,IKEA RHODES RHOD Card xx3856,-150.00,matched
EXP-008,Dining Out,d36cdac3,MASTER ROLL CHATSWOOD CHATSWOOD VIC,a8b23403-c95c-40e0-b581-a33153fbdfc1,2025-08-01T20:32:25Z,Master Roll Chatswood Chatswood VI AUS  Card xx3856,-11.14,matched
EXP-008,Dining Out,fb014331,UBER EATS SYDNEY,6ac13250-efbe-4061-a532-3cc0113e2026,2025-08-02T15:48:11Z,UBER *EATS Sydney AU AUS  Card xx3856,-5.11,matched
,,,,9524c3a1-aa68-42a9-addd-afb5e5e6517c,2025-08-01T12:14:25Z,Transfer To Savings Acc HooliBank app,-4500.00,unmatched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,d9203f71-f791-4481-87bd-fc6ea8f0853b,2025-07-31T04:55:32Z,WOOLWORTHS 3298 Chatswood AU AUS  Card xx3856,-211.89,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,4dc1f421-9ff5-43b2-8a8e-905f6e04471c,2025-07-31T00:14:54Z,MCDONALDS AIRSIDE MASC Card xx3856,-68.84,matched
EXP-016,Groceries,829cf851,7 ELEVEN 2094 MOSM,3db9a57b-e7f3-4d72-a11c-0a034463a349,2025-08-01T00:12:30Z,7-ELEVEN 2094 MOSM Card xx3856,-8.77,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,76d15506-ab5f-4486-a25f-ccac39648070,2025-07-29T14:00:11Z,MCDONALDS AIRSIDE MASC Card xx3856,-12.46,matched
EXP-041,Vehicle and Transport,df57ec20,AMPOL CHELSEA HEIGHTS CHELSEA HEIGH,6bdc3b01-ede2-48b8-866f-17d7fcf8476c,2025-07-30T03:05:32Z,AMPOL CHELSEA HEIGHTS CHELSEA HEIGHAU  Card xx3856,-52.66,matched
EXP-041,Vehicle and Transport,df57ec20,AMPOL CHELSEA HEIGHTS CHELSEA HEIGH,9c691e04-cc99-43b3-86d0-5ad8fd4a9179,2025-08-01T02:37:20Z,AMPOL CHELSEA HEIGHTS CHELSEA HEIGHAU  Card xx2328,-66.01,matched
EXP-041,Vehicle and Transport,df57ec20,AMPOL CHELSEA HEIGHTS CHELSEA HEIGH,4f3c1baf-3433-4673-ae21-de7cca9efe25,2025-07-31T16:02:53Z,AMPOL CHELSEA HEIGHTS CHELSEA HEIGHAU  Card xx3856,-58.20,matched
EXP-041,Vehicle and Transport,ebf657fb,BP PENLNK OB 7655 BAXTER,0bff7a9e-7a74-4397-a9bc-0c4957834d16,2025-07-30T12:58:36Z,BP PENLNK OB 7655 BAXTER AU Card xx2328,-55.98,matched
EXP-008,Dining Out,113dc2d2,PESHAWARI FAWKNER VIC,c3189bde-3e7d-4a5a-ab6c-5062ed0d36d8,2025-07-28T10:12:37Z,PESHAWARI FAWKNER VIC AUS  Card xx3856,-19.35,matched
EXP-008,Dining Out,fb014331,UBER EATS SYDNEY,3a497271-7bb6-42f3-ae27-fa6386ab6f89,2025-07-30T08:40:22Z,UBER *EATS Sydney AU AUS  Card xx3856,-0.25,matched
EXP-008,Dining Out,66eb7632,SIZZLE INDIA,01127d7e-27da-4e21-98a4-e344d8de1ccb,2025-07-27T20:06:53Z,SIZZLE INDIA  Card xx2328,-17.40,matched
INC-009,Salary,29fa6c9a,45678945678901 Transaction 14000 - DEPOSIT SALARY TRANSPORTSERVICE WAGE SAL,e4b9a850-f38a-4e85-bb9a-3b65ae5be0f5,2025-07-28T14:26:38Z,DEPOSIT-SALARY TRANSPORTSERVICE Wage/sal 00964447,8000.00,matched
EXP-008,Dining Out,c7c5f4f2,KFC HURSTVILLE MALL HURSTVILLE,bf97d41f-e5be-468b-9c24-cfd71ce3bc14,2025-07-27T02:12:54Z,KFC HURSTVILLE MALL      HURSTVILLE   AU  Card xx3856,-7.51,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,f40338d0-cd4d-47a9-9a68-567ff1450572,2025-07-28T11:42:25Z,MCDONALDS AIRSIDE MASC Card xx2328,-0.83,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,7ea7d3b1-8191-4cfd-805f-856313c8a680,2025-07-29T07:11:18Z,MCDONALDS AIRSIDE MASC Card xx2328,-94.16,matched
,,,,ac752c7c-6cb7-4ce4-b7c9-c9c95da34c4b,2025-07-28T07:05:05Z,Transfer To Credit Card Acc HooliBank App,-9554.92,unmatched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,c27b6779-8eac-4ca6-90cb-e4168f8bdcee,2025-07-25T21:32:16Z,WOOLWORTHS 3298 Chatswood AUS Card xx2328,-762.58,matched
EXP-008,Dining Out,f223e9d6,GATEWAY CHARCOAL CHICKEN LANGWARRIN,6930a131-1124-4418-b843-381e920d3e4f,2025-07-26T21:39:34Z,GATEWAY CHARCOAL CHICK LANGWARRIN AU AUS  Card xx2328,-2.78,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,53de930c-f3fb-42e1-bce2-f80410677c44,2025-07-24T22:28:15Z,MCDONALDS AIRSIDE MASC Card xx2328,-3.50,matched
EXP-016,Groceries,ecad8127,7 ELEVEN 2285 TURRAMURRA,66ed38a9-c68e-486e-85af-52190a1f5948,2025-07-25T19:16:34Z,7-ELEVEN 2285 TURRAMURRA AU Card xx2328,-13.16,matched
INC-009,Salary,92010d4e,45678945678901 Transaction 14000 - PAY SALARY COLES SUPERMARKET,fe092345-83a0-42e0-921f-901a3ac974af,2025-07-24T04:34:02Z,PAY/SALARY FROM COLES SUPERMARKE COL 00753952,1900.00,matched
EXP-007,Department Stores,c3cfc27b,KMART 1226 CLAYTON,f64372ca-4d49-4e02-abbb-74af2bf9004e,2025-07-25T16:40:04Z,KMART 1226 CLAYTON AU AUS  Card xx2328,-53.42,matched
EXP-016,Groceries,fe412e8f,WOOLWORTHS 3146 WHEELERS HILL,c304b65f-885f-4702-8746-d8aaebdc06d8,2025-07-24T05:16:55Z,WOOLWORTHS/WHEELERS HILL WHEELERS HILL AU  Card xx3856,-208.80,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,283d7404-9c66-4fd2-bfd6-83915e1d256e,2025-07-22T03:50:22Z,MCDONALDS AIRSIDE MASC Card xx3856,-64.10,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,1932b09e-0be4-4adf-9583-2b5ca774f9da,2025-07-23T14:55:29Z,MCDONALDS AIRSIDE MASC Card xx3856,-4.35,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,2fa775c5-b4d2-4577-9bf6-15fa383dff1c,2025-07-24T09:43:08Z,MCDONALDS AIRSIDE MASC Card xx2328,-10.88,matched
EXP-016,Groceries,fe412e8f,WOOLWORTHS 3146 WHEELERS HILL,847e0c27-b51f-47d9-82d3-5b75029db098,2025-07-23T20:40:09Z,WOOLWORTHS/WHEELERS HILL WHEELERS HILL AU  Card xx2328,-214.92,matched
EXP-008,Dining Out,fb014331,UBER EATS SYDNEY,04e97c83-3861-40fb-98b1-201c4755847d,2025-07-20T23:43:10Z,UBER *EATS SYDNEY AU  Card xx3856,-18.18,matched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,ab6dd04f-fcb6-4b54-aa14-27b98b6946bf,2025-07-20T20:36:21Z,WOOLWORTHS 3298 Chatswood AUS Card xx3856,-208.22,matched
EXP-055,Clothing and Footwear,cb146917,YD 201 MANLY,875cb68f-290d-4947-be4e-447924d16b79,2025-07-21T02:23:45Z,YD PTY LTD 201 Manly Card xx3856,-76.73,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,1492d520-1d8a-4983-ab1b-8fc6ceec27ac,2025-07-20T07:23:52Z,MCDONALDS AIRSIDE MASC Card xx2328,-13.41,matched
EXP-041,Vehicle and Transport,ebf657fb,BP PENLNK OB 7655 BAXTER,f385c14e-bf62-4a8e-8e24-cfc7f1f335d3,2025-07-20T00:11:19Z,BP PENLNK OB 7655 BAXTER VI AUS  Card xx3856,-65.22,matched
EXP-023,Motor Finance,e07aa8e1,TOYOTA FINANCE,5d0723d1-880e-48ad-9393-ce4d45473b1f,2025-07-16T21:43:35Z,PAYMENT BY AUTHORITY TO TOYOTA FINANCE 11111111,-1000.00,matched
EXP-016,Groceries,ecad8127,7 ELEVEN 2285 TURRAMURRA,6024855f-077b-4f72-bdb7-53770fe8d432,2025-07-16T11:37:46Z,7-ELEVEN 2285 TURRAMURRA AU Card xx3856,-24.92,matched
EXP-008,Dining Out,78e07c39,KOJI GROUP GLEN BOSTON,09e21adb-41ae-4eaf-b5c1-d6764239a74d,2025-07-15T14:12:08Z,KOJI GROUP PTY LTD GLEN BostonAU  Card xx2328,-14.70,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,0d132588-3fb7-438b-82f1-a7e0e01e40c3,2025-07-16T14:31:13Z,MCDONALDS AIRSIDE MASC Card xx2328,-4.65,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,44546bdc-b085-497f-80aa-1f681825e50c,2025-07-14T14:18:03Z,MCDONALDS AIRSIDE MASC Card xx2328,-5.27,matched
EXP-016,Groceries,829cf851,7 ELEVEN 2094 MOSM,055f9bc3-cb20-4b37-95ab-9c5103370412,2025-07-13T02:06:14Z,7-ELEVEN 2094 MOSM Card xx3856,-22.63,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,d91da68c-6625-4b92-a379-6ef4a7168f53,2025-07-13T21:16:26Z,MCDONALDS AIRSIDE MASC Card xx2328,-13.58,matched
EXP-016,Groceries,a5d16ee9,WW METRO 11 29 KOKARIBB R CHATSWOOD,560143d1-132b-4b86-a318-0725c385326f,2025-07-12T10:40:29Z,WW METRO/11-29 KOKARIBB R Chatswood AU  Card xx2328,-7.37,matched
EXP-008,Dining Out,fb014331,UBER EATS SYDNEY,9dac898c-4fa3-4a9d-8d38-36f85773bde0,2025-07-12T16:06:15Z,UBER *EATS Sydney AU AUS  Card xx3856,-0.95,matched
EXP-007,Department Stores,0eef31a6,BIG W NEPEAN HIGHWAY CHELTENHAM,87a7b644-25e7-435e-930b-bf61453b7eb8,2025-07-12T13:08:44Z,BIG W/NEPEAN HIGHWAY CHELTENHAM AU  Card xx3856,-228.49,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,2c017ad6-c3d8-46d4-a349-47b816802175,2025-07-11T14:42:27Z,MCDONALDS AIRSIDE MASC Card xx3856,-34.93,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,51d47120-3f81-4963-873d-0b71a72be659,2025-07-13T13:08:12Z,MCDONALDS AIRSIDE MASC Card xx3856,-10.49,matched
INC-009,Salary,92010d4e,45678945678901 Transaction 14000 - PAY SALARY COLES SUPERMARKET,638f07de-5126-4411-9c11-7c89ca7f2d77,2025-07-10T11:23:17Z,PAY/SALARY FROM COLES SUPERMARKE COL 00753951,1900.00,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,42eeef0f-2319-4339-9762-5485e17e276d,2025-07-11T00:16:06Z,MCDONALDS AIRSIDE MASC Card xx2328,-11.43,matched
EXP-016,Groceries,a5d16ee9,WW METRO 11 29 KOKARIBB R CHATSWOOD,3cec3361-b76c-4126-bd1c-f662ab2620e1,2025-07-12T22:11:07Z,WW METRO/11-29 KOKARIBB R Chatswood AU  Card xx2328,-21.13,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,da367165-1526-435e-8435-9afbc8692337,2025-07-09T20:34:37Z,MCDONALDS AIRSIDE MASC Card xx3856,-15.96,matched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,6d5153ee-7dd7-48f7-88ad-be1bb7f1102e,2025-07-07T22:07:22Z,WOOLWORTHS 3298 Chatswood AUS Card xx3856,-226.11,matched
EXP-016,Groceries,b5cdae99,PANDA ASIAN MARKET BUNDABERG CENTRAL QLD,b49adf08-7cde-434a-9039-92b8c78c8141,2025-07-09T14:28:33Z,Panda Asian Market Bundaberg Central QLD AU Card xx2328,-115.96,matched
EXP-016,Groceries,ecad8127,7 ELEVEN 2285 TURRAMURRA,353fa401-5a73-46a1-b513-42804ba01a95,2025-07-09T05:23:22Z,7-ELEVEN 2285 TURRAMURRA AU Card xx2328,-11.65,matched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,e6327c14-432e-46b8-8138-df7a606714ae,2025-07-06T08:32:29Z,WOOLWORTHS 3298 Chatswood AUS Card xx3856,-717.80,matched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,70f475fb-f817-4d37-8d9c-a4fb9770fa91,2025-07-06T08:02:54Z,WOOLWORTHS 3298 Chatswood AU AUS  Card xx3856,-22.96,matched
EXP-016,Groceries,ecad8127,7 ELEVEN 2285 TURRAMURRA,4a011192-99ef-429d-8973-d045d9f66c4c,2025-07-05T07:17:09Z,7-ELEVEN 2285 TURRAMURRA AU Card xx3856,-8.26,matched
EXP-008,Dining Out,69a9de73,MCDONALDS PENINSULA L BAXTER VIC,26ad14ce-7370-4982-aa21-8ae42285eee2,2025-07-05T14:56:14Z,MCDONALDS PENINSULA L BAXTER VICAU Card xx2328,-13.35,matched
EXP-016,Groceries,ccaa96b3,ALDI STORES CHATSWOOD CHATSWOOD,235699ad-9288-45a2-a204-786f8ad97047,2025-07-05T12:16:11Z,ALDI STORES - Chatswood Chatswood AU  Card xx2328,-18.16,matched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,9509f8de-e318-4a31-8dad-585e1eda4879,2025-07-03T10:23:32Z,WOOLWORTHS 3298 Chatswood AUS Card xx3856,-251.18,matched
EXP-008,Dining Out,fb014331,UBER EATS SYDNEY,6270fcf5-c173-44ab-a946-b51f6c579f13,2025-07-04T09:15:47Z,UBER *EATS Sydney AU AUS  Card xx2328,-19.36,matched
EXP-016,Groceries,fe412e8f,WOOLWORTHS 3146 WHEELERS HILL,aedf5800-543c-4d54-a6d7-e7ac7741b5c5,2025-07-05T06:51:08Z,WOOLWORTHS 3146 WHEELERS HILL VI AUS  Card xx3856,-17.79,matched
EXP-054,Other Categorised,44791ed2,MELA PATISSERIE COBURG,e913ffb5-8895-471a-b834-2e3034fe0644,2025-07-02T23:19:16Z,MELA PATISSERIE COBURG AU  Card xx3856,-18.31,matched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,a43c147d-9892-4276-9db9-f8e8171de9db,2025-07-03T15:35:31Z,WOOLWORTHS 3298 Chatswood AUS Card xx2328,-295.39,matched
EXP-012,Entertainment,d503e2f4,ALH VENUES 8204 BENTLEIGH EST,31094d16-b830-412c-a7ef-bef8a6eb2bed,2025-07-01T03:14:21Z,ALH VENUES 8204 BENTLEIGH EST VI AUS  Card xx3856,-24.88,matched
EXP-016,Groceries,01c08ea9,WOOLWORTHS CNR DANDENONG CHATSWOOD,ba5e5234-ea8d-4724-a429-13d2e8918381,2025-06-29T21:35:52Z,WOOLWORTHS/CNR DANDENONG Chatswood AU  Card xx3856,-209.71,matched
INC-009,Salary,29fa6c9a,45678945678901 Transaction 14000 - DEPOSIT SALARY TRANSPORTSERVICE WAGE SAL,f933099c-31d9-41fe-a677-5640caaef82b,2025-06-29T19:42:06Z,DEPOSIT-SALARY TRANSPORTSERVICE Wage/sal 00964447,8000.00,matched
,,,,dffbaddc-5fee-4c0f-befd-af950609972a,2025-07-02T07:22:35Z,Transfer To Savings Acc HooliBank app,-4500.00,unmatched
EXP-008,Dining Out,c7c5f4f2,KFC HURSTVILLE MALL HURSTVILLE,117b6a5c-d5c7-46b1-89c9-af1316d5ecaa,2025-07-01T13:16:27Z,KFC HURSTVILLE MALL      HURSTVILLE   AU  Card xx2328,-18.14,matched
EXP-031,Retail,3590d8f1,REBEL SOUTHLAND CHELTENHAM,8ff03466-bf37-4cef-9e29-9c28716f09f5,2025-06-29T07:37:47Z,REBEL SOUTHLAND CHELTENHAM AU  Card xx2328,-13.59,matched
EXP-051,Alcohol and Tobacco,81de7602,AUSTRALIAN WINE CENTER VIC,e4801fc7-693b-4c17-86ef-8d2365fce4a5,2025-06-29T06:52:31Z,AUSTRALIAN WINE CENTER VI AUS  Card xx3856,-88.42,matched
,,,,38f2e6b3-0cfc-465e-841a-edec17ecb6bc,2025-06-29T21:07:15Z,Transfer To Credit Card Acc HooliBank App,-1262.72,unmatched
EXP-054,Other Categorised,ab8d363f,OASIS MURRUMBEENA,b24aa4d1-5860-4afe-a9c7-5233d0fe6d4c,2025-06-29T12:14:06Z,OASIS MURRUMBEENA AUS  Card xx3856,-245.63,matched
EXP-007,Department Stores,11955bdc,BIGW BELLA VISTA,f782aeec-fc93-499b-9cc7-29fcd80e72ee,2025-06-28T20:37:29Z,BIGW ONLINE BELLA VISTA AU  Card xx3856,-297.89,matched
INC-009,Salary,92010d4e,45678945678901 Transaction 14000 - PAY SALARY COLES SUPERMARKET,907742a1-cda4-4ef6-8fb3-292f18f9a101,2025-06-26T15:02:55Z,PAY/SALARY FROM COLES SUPERMARKE COL 00753950,1900.00,matched
EXP-016,Groceries,ecad8127,7 ELEVEN 2285 TURRAMURRA,0697c078-aadb-4752-853c-377987662b87,2025-06-26T11:55:56Z,7-ELEVEN 2285 TURRAMURRA AU Card xx3856,-19.73,matched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,77d4122a-3f9d-42df-bcda-6533e8e2736e,2025-06-27T16:59:34Z,WOOLWORTHS 3298 Chatswood AUS Card xx2328,-665.05,matched
EXP-008,Dining Out,fb014331,UBER EATS SYDNEY,9cce8304-4adb-49b0-922b-fed15b276ca8,2025-06-26T12:07:46Z,UBER *EATS Sydney AU AUS  Card xx3856,-17.05,matched
EXP-041,Vehicle and Transport,ac4378b8,BP ROWVILLE 7409 ROWVILLE VIC,f778dec3-1044-404f-baae-8ee9ef68f712,2025-06-27T08:12:32Z,BP ROWVILLE 7409 ROWVILLE VI AUS  Card xx2328,-45.13,matched
EXP-016,Groceries,2234640b,COLES 0854 FORESTVILLE,52129c65-2aae-4bc9-b66e-6466713d93a9,2025-06-27T22:05:28Z,COLES 0854 FORESTVILLE AU Card xx2328,-312.46,matched
EXP-041,Vehicle and Transport,ebf657fb,BP PENLNK OB 7655 BAXTER,f7e7a751-7119-425c-92b9-ab9a53d3d51c,2025-06-27T19:21:59Z,BP PENLNK OB 7655 BAXTER VI AUS  Card xx2328,-44.59,matched
EXP-054,Other Categorised,6e2c9884,LEFT FIELD EATERY CHATSWOOD,43b5f0a1-a174-4342-a961-0b58bf63dece,2025-06-25T18:53:08Z,LEFT FIELD EATERY Chatswood Card xx2328,-6.69,matched
EXP-008,Dining Out,82b650dc,DOMINOS PIZZA CHATSWOOD,5d4bcfdb-25c5-4fc4-ac07-bd9eb12665f1,2025-06-27T16:13:41Z,DOMINOS PIZZA Chatswood AU  Card xx3856,-7.50,matched
EXP-016,Groceries,ecad8127,7 ELEVEN 2285 TURRAMURRA,9466ea18-e29a-4fe1-888f-2d132ccb0311,2025-06-25T03:34:07Z,7-ELEVEN 2285 TURRAMURRA AU Card xx2328,-7.11,matched
EXP-016,Groceries,f940b6a4,RITCHIES EAST BENTLE BENTLEIGH EA,89fde9c6-1f08-41a6-8f16-2949e5e209bd,2025-06-25T00:40:03Z,RITCHIES EAST BENTLE BENTLEIGH EA AU Card xx3856,-22.99,matched
EXP-016,Groceries,88b90a6f,COLES 5802 TARNEIT,ec7d3916-bf61-459d-a7e4-5ee8ee603158,2025-06-24T19:04:49Z,COLES 5802 TARNEIT AU AUS  Card xx3856,-18.00,matched
EXP-041,Vehicle and Transport,0684f126,BP PAKENHAM SOUTH 9793 PAKENHAM SOUT VIC,6fb0a5b7-a1d3-4252-99e5-8a32d17e03d9,2025-06-21T16:11:57Z,BP PAKENHAM SOUTH 9793 PAKENHAM SOUT VI AUS  Card xx2328,-66.44,matched
EXP-008,Dining Out,fb014331,UBER EATS SYDNEY,f6a72dc2-d47f-4dff-b11c-eae7e5bc7216,2025-06-21T04:31:38Z,UBER *EATS Sydney AU AUS  Card xx2328,-5.29,matched
EXP-055,Clothing and Footwear,cb146917,YD 201 MANLY,72f1ec1a-de0e-41df-b4e7-1bfdd32e8b02,2025-06-20T21:26:29Z,YD PTY LTD 201 Manly Card xx2328,-71.85,matched
EXP-016,Groceries,27c43d78,7 ELEVEN 1092 ASHWOOD VIC,ccc593d6-75cd-4387-ac68-4bc34a45add0,2025-06-20T20:16:06Z,7-ELEVEN 1092 ASHWOOD VIC Card xx3856,-192.70,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,c3f64265-beb4-4741-bf3e-6929cc46f68a,2025-06-23T14:37:07Z,MCDONALDS AIRSIDE MASC Card xx2328,-60.90,matched
EXP-031,Retail,3e8d6d9d,SENDSPRINT INVER GROVE LAGOS NG,d4bef950-321f-46d7-a363-d75820a26fba,2025-06-20T13:49:33Z,Sendsprint_Inver Grove Lagos NG  USD 70.16  Card xx3856,-187.54,matched
EXP-012,Entertainment,d503e2f4,ALH VENUES 8204 BENTLEIGH EST,64c569cd-bbd0-4d2c-9484-3564f9912120,2025-06-23T12:51:55Z,ALH VENUES 8204 BENTLEIGH EST VI AUS  Card xx2328,-10.47,matched
EXP-016,Groceries,d7248288,CHATSWOOD IGA PLUS LIQU CHATSWOOD,747c9306-556e-4080-ace4-76205a17fb47,2025-06-21T15:32:11Z,Chatswood IGA PLUS LIQU Chatswood AU  Card xx3856,-20.02,matched
EXP-008,Dining Out,fb014331,UBER EATS SYDNEY,3e951f5b-7685-4076-bd37-0f5e0b488dce,2025-06-20T19:49:30Z,UBER *EATS Sydney AU AUS  Card xx3856,-14.49,matched
EXP-016,Groceries,d309662a,7 ELEVEN 1088 CLARINDA,6d820b5c-d770-4d88-86df-0a92e99d9646,2025-06-20T15:11:29Z,7-ELEVEN 1088 CLARINDA AU   Card xx2328,-16.92,matched
EXP-041,Vehicle and Transport,2b961a58,COLES EXPRESS 1934 WHYALLA,04062855-7b3c-46cd-9740-0ba3bef1f57c,2025-06-19T07:08:24Z,COLES EXPRESS 1934 WHYALLA AU Card xx3856,-590.15,matched
EXP-008,Dining Out,ab7085af,MCDONALDS DT 0136 MANLY,1caf86e1-4b4d-4750-bb6a-c518abb1f7b0,2025-06-17T12:12:14Z,MCDONALDS DT 0136 Manly AU  Card xx2328,-21.07,matched
EXP-016,Groceries,fe412e8f,WOOLWORTHS 3146 WHEELERS HILL,b7a806ea-f472-4dea-a800-1af8f6c0c00c,2025-06-18T11:33:43Z,WOOLWORTHS 3146 WHEELERS HILL VI AUS  Card xx2328,-3.99,matched
EXP-007,Department Stores,c3cfc27b,KMART 1226 CLAYTON,2d375dcd-1d8b-4b24-b797-ccc373fff140,2025-06-17T06:23:02Z,KMART 1226 CLAYTON AU AUS  Card xx3856,-48.39,matched
EXP-023,Motor Finance,e07aa8e1,TOYOTA FINANCE,14b9e8d2-4310-4bf6-b644-701b51fa2aec,2025-06-15T22:52:54Z,PAYMENT BY AUTHORITY TO TOYOTA FINANCE 11111111,-1000.00,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,4d0d65c8-ed77-4333-96fe-2979b4f79852,2025-06-15T06:24:23Z,MCDONALDS AIRSIDE MASC Card xx2328,-21.74,matched
EXP-008,Dining Out,9ea8be7c,QUEENS KEBABS MELBOURNE,f09a360f-241f-4a5b-9596-848eaba8a090,2025-06-15T05:08:00Z,SQ *QUEENS KEBABS MELBOURNE AU AUS  Card xx2328,-19.41,matched
INC-009,Salary,92010d4e,45678945678901 Transaction 14000 - PAY SALARY COLES SUPERMARKET,c06c338a-0126-4390-b887-5fc2d28903c7,2025-06-12T22:34:41Z,PAY/SALARY FROM COLES SUPERMARKE COL 00753949,1900.00,matched
EXP-031,Retail,a3147c50,IKEA RHODES RHOD,592a7355-6a32-4009-afbf-22ab25932b9a,2025-06-12T11:45:18Z,IKEA RHODES RHODES AU Card xx2328,-4.00,matched
